900.000000 551.495313 597.154121 550.040124 631.102071 20.000000 4.454500 25.062471 5.006243 25.062471 12531.235738
905.000000 547.840928 595.942643 549.542543 661.756699 20.000000 4.412095 25.062471 5.006243 25.062471 12531.235738
910.000000 555.743458 636.363615 553.365902 596.780451 20.000000 4.472328 25.062471 5.006243 25.062471 12531.235738
915.000000 561.751994 642.895849 564.705650 568.010998 20.000000 4.500299 25.062471 5.006243 25.062471 12531.235738
920.000000 560.889783 581.160607 559.910539 670.725091 20.000000 4.422867 25.062471 5.006243 25.062471 12531.235738
925.000000 569.619376 621.797354 568.816004 576.921368 20.000000 4.472647 25.062471 5.006243 25.062471 12531.235738
930.000000 567.007896 606.999479 565.270537 619.640750 20.000000 4.484580 25.062471 5.006243 25.062471 12531.235738
935.000000 581.247758 580.920730 584.538744 603.409385 20.000000 4.458588 25.062471 5.006243 25.062471 12531.235738
940.000000 581.206116 601.914178 580.416336 564.676001 20.000000 4.463537 25.062471 5.006243 25.062471 12531.235738
945.000000 605.285324 604.734361 603.528697 589.132727 20.000000 4.432991 25.062471 5.006243 25.062471 12531.235738
950.000000 571.999473 537.251451 572.660393 609.677825 20.000000 4.443889 25.062471 5.006243 25.062471 12531.235738
955.000000 575.501157 666.888284 576.770221 561.771399 20.000000 4.449307 25.062471 5.006243 25.062471 12531.235738
960.000000 573.481382 575.133013 573.867009 599.779231 20.000000 4.503381 25.062471 5.006243 25.062471 12531.235738
965.000000 565.254736 599.601362 563.334863 639.150767 20.000000 4.439906 25.062471 5.006243 25.062471 12531.235738
970.000000 557.592083 629.622674 557.557956 613.031234 20.000000 4.439441 25.062471 5.006243 25.062471 12531.235738
975.000000 549.018499 614.940823 549.292327 600.157838 20.000000 4.429052 25.062471 5.006243 25.062471 12531.235738
980.000000 551.801797 585.386723 550.423452 643.872126 20.000000 4.449007 25.062471 5.006243 25.062471 12531.235738
985.000000 560.772521 666.177273 562.455140 579.228583 20.000000 4.455140 25.062471 5.006243 25.062471 12531.235738
990.000000 577.311405 589.046106 578.974840 617.604513 20.000000 4.455367 25.062471 5.006243 25.062471 12531.235738
995.000000 581.087369 569.081704 579.234463 596.522402 20.000000 4.383784 25.062471 5.006243 25.062471 12531.235738
1000.000000 613.804561 536.015154 615.437886 563.756503 20.000000 4.433281 25.062471 5.006243 25.062471 12531.235738
